"id","tid_not_to_be_used","airline","tag","tweet"
139679,588084492553818112,"American","dN$l0c19~Lwl","@AmericanAir The worst Customer Service and flying experience of my life!! I will never fly AA ever again!!!"
139704,588097609220419584,"SouthWest","dN$l0c19~Lwl","My luggage is missing with all my clothes &amp; toiletries so I'll be naked here in Philadelphia. @SouthwestAir SNA-PHL #fml #cmeo"
139705,588097641008992256,"United","dN$l0c19~Lwl","@jlhedinger72 @united No such person exists. That might cost United money and jeopardize their nickel and dime strategy."
139800,588145860384534528,"Delta","dN$l0c19~Lwl","@DeltaAssist - Should I really have to wait an hour at an unattended baggage counter to retrieve my lost luggsge? #unbelievable #irate"
139801,588148495439265792,"American","dN$l0c19~Lwl","Umm @AmericanAir I hadn't picked my seats but I'm already assigned. I much rather wait until i get to the airport. Can you un-assign?"
139856,588189167521288192,"American","dN$l0c19~Lwl","@AmericanAir looks like AA931 flight to BA might be delayed , yet again We r waiting On maintenance personnel Will they get here On time???"
139871,588199800358731776,"SouthWest","dN$l0c19~Lwl","upset how @SouthwestAir attendant acted when we barely made our connecting flight &amp; no 1 would move so I could sit w our Autistic child"
139892,588222903147069440,"American","dN$l0c19~Lwl","@americanair really screwed up my trip to Vienna. Every leg of the trip was a different serious problem. #americanAirlines"
139930,588306942361108480,"SouthWest","dN$l0c19~Lwl","@SouthwestAir So you pay extra for pre boarding. YOUR equipment fails so I need a paper boarding pass. Now I'm in last row!! Total BS #delta"
139958,588331137736568832,"AlaskaAir","dN$l0c19~Lwl","@AlaskaAir He called AGAiN. Bag was sitting at EWR all nt. They asked when we would be by to pick it up!? Customer service fail. Not happy."
140024,588367391156895744,"United","dN$l0c19~Lwl","Ironic how just yesterday we were studying how poor @united airlines service is and today I get to experience it first hand! #thankyou"
140071,588392122979463168,"AlaskaAir","dN$l0c19~Lwl","@Delta &amp; @AlaskaAir thank you both SO much for the 15+ hour trip, late planes, layovers, missing class &amp; work, just to get from LAX to EUG"
140084,588399290843729920,"United","dN$l0c19~Lwl","Seriously....who did I piss off at @united ??   Now I've been double billed for the extra flight I had to purchase.  #frustrated."
140132,588420618707722240,"American","dN$l0c19~Lwl","Stuck in MIA after @AmericanAir ran out of aircraft. 2nd straight massive delay from here. #hub #how?"
140251,588472086730973184,"American","dN$l0c19~Lwl","This flight used to be on time...now since Mesa Air contracted it's a total disaster @AmericanAir get out of the rut! The delays are awful"
140258,588473673599750144,"SouthWest","dN$l0c19~Lwl","@SouthwestAir Streak continues.12 late flights in a row on SWA for me. Includes one landed early in ALB but ..."
140276,588479772121923584,"United","dN$l0c19~Lwl","@united Very disappointed to learn that you have no gluten-free dining option, even when we're paying a high premium for first class."
140295,588487979879895040,"JetBlue","dN$l0c19~Lwl","@JetBlue I'm on flight 1808 do you know what gate I'll be flying into at JFK. I think we are delayed in DC and only have 30 min in btw.."
140303,588490374659837952,"SouthWest","dN$l0c19~Lwl","Has @SouthwestAir considered flying from @flyfwa? @Delta Charges $200 change fee and I would switch airlines if you did."
140320,588498561337196544,"SouthWest","dN$l0c19~Lwl","@SouthwestAir raises curtain on new seating &amp; it's about time http://t.co/ID0udI3eGa Because 0.7_ will solve airline comfort problem #hahaha"
140396,588535173169287168,"American","dN$l0c19~Lwl","@AmericanAir what the heck is goin on with flight 1419? This is ridiculous"
140407,588552348626202624,"United","dN$l0c19~Lwl","@united u never fail to disappoint. No audio, video nor wifi on a coast-to-coast flight from IAD to SFO. &amp; no complimentary snacks. #cheap"
140432,588574175914106880,"United","dN$l0c19~Lwl","^DO @united you are not sorry, your airline is a sorry excuse! Lose or damage my bag, pay me. Flight is late, pay me! Action! #shittyairline"
140445,588602901188063232,"SouthWest","dN$l0c19~Lwl","Plane crafts to kick off vacay! #southwestmag @SouthwestAir http://t.co/fbx4eLLQLQ"
140515,588695182561775616,"SouthWest","dN$l0c19~Lwl","Seriously WTF!!!! My 2nd @SouthwestAir flight this month that's leaving late because they can't get an accurate head count"
140546,588709861074034688,"United","dN$l0c19~Lwl","Waiting on a delayed plane @united in O'Hare - how do you LOSE a plane in a hangar? Even the gate crew is angry!"
140557,588715674643468288,"United","dN$l0c19~Lwl","@DrNickMo @united That looks miserable! :/"
140575,588727900452626432,"JetBlue","dN$l0c19~Lwl","No fucking way RT @JamalysetTOkill: Round trip to DR right now with @JetBlue, for only 240 ____"
140595,588735712553340928,"AlaskaAir","dN$l0c19~Lwl","@AlaskaAir yes on a later flight. I had basically force the agent to help me. Her name was Tracy. She was beyond rude."
140634,588750279949975552,"SouthWest","dN$l0c19~Lwl","\"Can we switch with you?\"  This is Southwest, cock nose.  I got on first. #JustSayNo @SouthwestAir #SometimesItDoesHurtToAsk"
140677,588773989855682560,"American","dN$l0c19~Lwl","So disappointed in @AmericanAir customer service #upset #neveragain"
140709,588785674767044608,"AlaskaAir","dN$l0c19~Lwl","Damn, $400 in change fees for a quick SEA-OAK flight from @AlaskaAir. Stark reminder why I never fly w/ them &amp; always fly @SouthwestAir"
140850,588836845477175296,"American","dN$l0c19~Lwl","YOU FAILED @AmericanAir! You FAILED TO GET my friends bag by to her by 1030AM! She is YET AGAIN WITHOUT THE  PAPERWORK for her Husband."
141064,588902029101117440,"United","dN$l0c19~Lwl","@crankyflier @Delta @united Delta almost never cancels flights EVER so my guess is @FakeUnitedJeff as they never fly on time EVER!"
141079,588907556900241408,"American","dN$l0c19~Lwl","@AmericanAir US2388 has been delayed 4 times and almost 4 hours now."
141127,588921925247729664,"United","dN$l0c19~Lwl","@united and now diverted to New Orleans after report of electrical smell. 40 minutes later no info. Yay Premier1K! https://t.co/V6GTTGTJte"
141147,588935030115708928,"United","dN$l0c19~Lwl","Extremely disappointed in @united they have left us stranded in New Orleans with no hotels or flight to get to our destination."
141277,589046823211307008,"United","dN$l0c19~Lwl","Looking forward to my @united flight to @fluentconf on Sun. Going to take in a few @Dodgers at @SFGiants games while I'm there. Can't wait!"
141309,589057585824845824,"United","dN$l0c19~Lwl","I am never ever ever ever ever ever ever flying with @united ever again.  Service and communication is horrendous!!! Avoid this airline."
141336,589071818473996288,"American","dN$l0c19~Lwl","@lizkhalifa69 @AmericanAir They owe me just under 10,000. People need to fly with a different airline to realise how bad AA really are."
141339,589072553311805440,"VirginAmerica","dN$l0c19~Lwl","@bhavna_says @VirginAmerica they thought nightclub lighting alone would appease us: for shame!!"
141354,589076031400644608,"AlaskaAir","dN$l0c19~Lwl","@DaveyOil @AlaskaAir You're making me plot my next trip. Some days I miss Oakland... But the sun is shining in Seattle - hard to beat."
141418,589098026926546944,"American","dN$l0c19~Lwl","@USAirways @AmericanAir not only did you give me wrong tickets,made me miss my flight you have cost me allot of money http://t.co/GZEHUuU5GY"
141477,589115981504585728,"Delta","dN$l0c19~Lwl","@DeltaAssist same problem on my last three flights with live TV, what gives??? http://t.co/PMn0htaEgo"
141508,589125985812905984,"United","dN$l0c19~Lwl","@united Hey guess what?  You suck. Last time I fly with you.  This is ridiculous. http://t.co/oJioAYUl3H"
141580,589153444809834496,"United","dN$l0c19~Lwl","@ctuckerprof you're the third person I've heard this week say they got screwed by @united. Did you make the wedding?"
141596,589159740422295552,"Delta","dN$l0c19~Lwl","@DeltaAssist why is wifi ALWAYS BROKEN on the LAX&lt;-&gt;JFK routes?!"
141658,589182430940135424,"JetBlue","dN$l0c19~Lwl","Thank you @JetBlue for saving my frantic, late butt!! Now finally....off to LA!!"
141666,589184151594512384,"JetBlue","dN$l0c19~Lwl","In the air on the way to Boston, thanks to free wifi on @JetBlue. Never been in this city. What are the must-sees in Boston?"
141720,589202040951164928,"United","dN$l0c19~Lwl","@united you are the worrrrssssstttttttttttt. @SouthwestAir can you come pick me up from the Tarmac? I have places to go."
141722,589203304896303104,"VirginAmerica","dN$l0c19~Lwl","@VirginAmerica thanks for the early departure/landing! Yay! BUT flt crew today was unfriendly and dismissive #disappointed #unhappycustomer"
141729,589204028749406208,"American","dN$l0c19~Lwl","@AmericanAir this delay on the Tarmac at #dca is ridiculous! #getusintheair!"
141744,589210022409670656,"United","dN$l0c19~Lwl","So @united do I get a prize for being stuck in an airport and delayed for 24 hours?"
141773,589218766413762560,"SouthWest","dN$l0c19~Lwl","@SouthwestAir having the worst experience getting a hold of customer relations #fail #CustomerService"
141823,589243420629143552,"American","dN$l0c19~Lwl","Could somebody tell me how does a bag get lost on a non-stop, direct flight? @AmericanAir really has a young man confused."
141885,589275884701388800,"American","dN$l0c19~Lwl","@espn_macmahon @AmericanAir they get worse by the month."
141920,589291849606635520,"JetBlue","dN$l0c19~Lwl","It's 1am &amp; we finally made it after quite the delay. @JetBlue ur lucky ur flight attendants are cute and gave us free booze #tiredbutbuzzed"
141923,589292512185085952,"United","dN$l0c19~Lwl","@aaronwheaton @Delta @SouthwestAir @united @JetBlue the worst I had on JB was the cable was choppy.@delta had me in an oven with no toilet."
142170,589505247959060480,"American","dN$l0c19~Lwl","@AmericanAir U moved overloaded flt 2 smaller plane, + stop 4 fuel, separate me frm my husband on our honeymoon &amp; now we'll miss connection"
142171,589505555850403840,"AlaskaAir","dN$l0c19~Lwl","I hate that my @AlaskaAir credit card is backed by the scumbags at @bankofamerica http://t.co/HZ04w2hJzw"
142209,589526522958053376,"VirginAmerica","dN$l0c19~Lwl","So @VirginAmerica has broken my daughters heart this evening- delaying her daddy @jackziepe! Cuddled a sobbing girl to sleep! #explain"
142290,589570875462135808,"American","dN$l0c19~Lwl","Damn @AmericanAir how'd that happen I was on the wait list forever in advance for this flight :/"
142408,589665540643291136,"American","dN$l0c19~Lwl","@AmericanAir 5775. Can't control the weather, but customer service &amp; organizational issues were the main issue tonight. Speaking for many."
142431,589692305919057920,"United","dN$l0c19~Lwl","@adamsteinbaugh @freebsdgirl @united Once again, for the cheap seats: HIDING A PROBLEM DOESN'T MAKE IT GO AWAY! United, you fucked up."
142446,589738632400896000,"United","dN$l0c19~Lwl","@united At EWR, I was threatened by Jeffery 5 on the gate not to board the aircraft. I have paid for my ticket and $95 for seat 7B. Horrible"
142466,589762827554058240,"United","dN$l0c19~Lwl","Flew here @united carrying suit no problem. @AmericanAir forced checked bag fee for a carryon despite coat rack on plane #businessUNfriendly"
142502,589787642948034560,"American","dN$l0c19~Lwl","Frustrated with @AmericanAir poor organization &amp; customer service. Weather last night wasn't their fault, but the way they've handled it is."
142540,589816498132111360,"VirginAmerica","dN$l0c19~Lwl","Why does the @VirginAmerica terminal at LAX smell like a foot? "
142592,589839807146102784,"United","dN$l0c19~Lwl","econ plus @united seats.  On way to LA sent (gatechecked!) carryon to Tokyo. LAX to BWI, entertainment broken. 5 hrs. of commercials on loop"
142654,589863890143449088,"JetBlue","dN$l0c19~Lwl","@JetBlue still waiting ____#flyingltforward......."
142669,589868583624146944,"American","dN$l0c19~Lwl","@AmericanAir it appears I lost my status when your loyalty programs merged. Thoughts?"
142709,589884242139553792,"American","dN$l0c19~Lwl","@AmericanAir I am on delayed flight aa 1344 connecting to aa 2417. Is it looking like there is enough time to make the connection?"
142728,589892732924997632,"United","dN$l0c19~Lwl","@tectonic @united is the worst. Ughhh"
142735,589895143274188800,"SouthWest","dN$l0c19~Lwl","@SouthwestAir Why are you guys no longer offering NONSTOP to FLL? Very disappointed in my fav airline. Will have2 look elsewhere"
142756,589901526425972736,"SouthWest","dN$l0c19~Lwl","@SouthwestAir allowed more passengers to board than seats on plane due to computer misreading capacity. WN1138 delayed due to bad operation"
142764,589903794709868544,"United","dN$l0c19~Lwl","These flight attendants ALL day on @united have been soooooo rude. What's going on??? #sitdown"
142768,589906344569737216,"American","dN$l0c19~Lwl","Hey @AmericanAir why have 50 passengers wait OUTSIDE by the runway loading area; no plane in sight for 45 minutes and counting? Ridiculous."
142792,589913372067397632,"United","dN$l0c19~Lwl","@united Palm Springs delayed due to aircraft maintenance. #UA6490 departs SFO 334pm delay after we took off on time we came bk to @sfo #crap"
142859,589930176114470912,"United","dN$l0c19~Lwl","@united I've never been a no-show. I understand the reason for your overbooking process but am within my rights to be unhappy about it."
142864,589931325013958656,"American","dN$l0c19~Lwl","@AmericanAir u lost jacobs guitar.."
142890,589942878241038336,"United","dN$l0c19~Lwl","@united https://t.co/e7w4uVe2yT have you guys heard of the Streisand effect? http://t.co/ooMAUkW3hO Sticking your head in the sand #fail"
142920,589949131227062272,"United","dN$l0c19~Lwl","@united Do you guys have a lost and found? Just realized I left something on the plane."
142923,589950593755578368,"SouthWest","dN$l0c19~Lwl","@SouthwestAir ridiculous that I can't pay a price difference fee on a rewards ticket with cash, only points? Just want 2 see my kids sooner."
142939,589958899605884928,"American","dN$l0c19~Lwl","@AmericanAir been waiting on bags for 35 minutes in Orlando. Is this your best?"
142942,589960137130938368,"Delta","dN$l0c19~Lwl","Been on hold more than 50 minutes for @Delta.  Hate to give up now.  Can you help me @DeltaAssist?"
142970,589966682237468672,"American","dN$l0c19~Lwl","@PMC_Golf @AmericanAir that's insane  American Air your pathetic... That's his job. Go get em Paul!"
143003,589978441379885056,"American","dN$l0c19~Lwl","@AmericanAir please tell your baggage Cree they left a bag on the tarmac.  #4009 in DC."
143033,589987304825032704,"Delta","dN$l0c19~Lwl","@DeltaAssist My wife cannot access her account. Too many logins? She has flight in am-already delayed. Concerned about connection."
143044,589989666138390528,"SouthWest","dN$l0c19~Lwl","#frustrated with @SouthwestAir very poor customer service after mechanical issue coming from mdw - alsit member #pissed with the service!"
143148,590101442456907776,"United","dN$l0c19~Lwl","@mel_huang @United now messing me around a bit. Said they could maybe get me on the 7.29, but I don't think that's going to happen"
143232,590147121506033664,"JetBlue","dN$l0c19~Lwl","@JetBlue Having a 2hr+ land &amp; air delay, no ETA to my destination. I actually have to work. Now I lose more than time. Do better."
143292,590163820930174976,"American","dN$l0c19~Lwl","@AmericanAir Exec Plat loyal to AA and haven't been upgraded to 1st class in weeks. #Disappointed"
143294,590164375220031488,"American","dN$l0c19~Lwl","@AmericanAir @USAirways had 2 board twice due to \"plane issues\", awful flight and staff. Missed our connecting flight, arriving 10hr late."
143298,590166361743036416,"American","dN$l0c19~Lwl","@FeFiFoFamby @AmericanAir I've only flown them once. Never again."
143372,590186510948925440,"American","dN$l0c19~Lwl",".@AmericanAir Over a month since I filled for lost baggage and no bag or resolution. How would someone with no cash get through this? Help?"
143474,590206161229512704,"American","dN$l0c19~Lwl","@AmericanAir my flight is delayed which means I'm going to miss my connecting flight. Trying to get some help via phone but I can't get thru"
143534,590218620086702080,"JetBlue","dN$l0c19~Lwl","@ny_njairports Is #JFK still under ground stop. @JetBlue 1026 stuck in Tampa and updates are few and far between. Thanks"
143614,590239007134457856,"American","dN$l0c19~Lwl","@AmericanAir my friends flt cancelled after sitting for 6 hours waiting for his flight. 7 hr drive at midnight. Lost another customer."
143620,590241609306005504,"American","dN$l0c19~Lwl","@AmericanAir Never experience such poor service. Delays that almost cost to miss a connection flight, no snacks, no-wifi, just to name a few"
143665,590252796357660672,"JetBlue","dN$l0c19~Lwl","Why me? @JetBlue I am not happy with you today."
143681,590258166098747392,"United","dN$l0c19~Lwl","@dlarsh01 @united On final flight home at IND at 7pm .... tonight.  Lost all today due United canceling my flight yesterday.#hassle"
143704,590266040183029760,"Delta","dN$l0c19~Lwl","@DeltaAssist Still waiting........."
143760,590275601141014528,"American","dN$l0c19~Lwl","@AmericanAir tricky when booking a vacation on site.  Site says one price but have to call and then price is $3k more. Shame on you AA!!"
143764,590276625863811072,"United","dN$l0c19~Lwl","@michelledean @RachelFersh @Joypress @united yes we have been told this but wait guys i'm in the air now and you?"
143766,590276847914606592,"SouthWest","dN$l0c19~Lwl","@SouthwestAir horrible customer service. Canceled flight in a layover first available flight 24 hours. Would not accommodate."
143814,590289735052095488,"United","dN$l0c19~Lwl","@united 1237 issue resolved now, somehow took a half hour..."
143857,590302869250682880,"United","dN$l0c19~Lwl","@united you guys suck. I want to go home."
143875,590310559133917184,"JetBlue","dN$l0c19~Lwl","@AmericanAir never flying US airways ever again. The MTA of the sky who strive for mediocracy. @JetBlue I will never cheat on you again."
143892,590313725065760768,"Delta","dN$l0c19~Lwl","@DeltaAssist On hold now 40Mins for Delta Reservations...Who will drop first..Iphone Battery, TmobileWifi or Delta Reservations!?"
143942,590325419079049216,"United","dN$l0c19~Lwl","@united why have you further delayed flight #UA695 when it clearly isn't leaving at 930"
143995,590340375073656832,"American","dN$l0c19~Lwl","@AmericanAir after a 2.5 hour delay in Miami we get to Chicago and have to sit on the Tarmac because there are no gates open. Unvelie"
144008,590344089477984256,"American","dN$l0c19~Lwl","@AmericanAir no gate for 4062 at DCA? Please, its late, long delays, let us in!"
144067,590363411273252864,"American","dN$l0c19~Lwl","@AmericanAir Only an hour and a half late tonight! Getting better!"
144077,590368562998419456,"American","dN$l0c19~Lwl","@AmericanAir Hey, what's with this weird \"ticket pending\" thing? &amp; also no online payment for baggage? You guys still stuck in the fax era?"
144101,590383692809375744,"VirginAmerica","dN$l0c19~Lwl","home w/no bag bc i voluntarily gate-checked at behest of the airline. not cool, @VirginAmerica."
144148,590431026012237824,"JetBlue","dN$l0c19~Lwl","Stuck in the airport flight delayed an hour and now still waiting to board 45 min later. Not impressed...@JetBlue"
144178,590468108940353536,"SouthWest","dN$l0c19~Lwl","@SouthwestAir No claim filed. Really just like you guys to throw a plastic tarp over the luggage if you have to leave them outside."
144219,590502245126557696,"Delta","dN$l0c19~Lwl","@DeltaAssist worst service I've ever received. Delays since 730 pm yest, no food, no hotel, no empathy from staff &amp; I missed full days work"
144250,590516548332343296,"JetBlue","dN$l0c19~Lwl","Yet another waste of my time @jetblue. I can NEVER get my preferred seat until I get to the gate. #Mosaic  My flight isnt until May 10th!"
144270,590522908289675264,"American","dN$l0c19~Lwl","@AmericanAir I found that bag one of your customers is missing at DFW. http://t.co/LnRaM4GDnm"
144312,590539117051650048,"VirginAmerica","dN$l0c19~Lwl",".@virginamerica you know I love you but $33.95 for 4 1/2 hours of inflight WiFi is pretty ridiculous"
144317,590541404515934208,"American","dN$l0c19~Lwl","Come on @AmericanAir. Plane is late coming from THE HANGER? #AA2"
144373,590558616408748032,"VirginAmerica","dN$l0c19~Lwl","@VirginAmerica you break my heart. Why did you cancel my flight? I thought we were friends. @SouthwestAir can you get me to LA?"
144378,5.9056070789e+17,"American","dN$l0c19~Lwl","@USAirways @AmericanAir will NEVER fly your airline again. inconsistent carry-on requirements.#fireconcetta at lihue airport."
144380,590562134326640640,"United","dN$l0c19~Lwl","I need to stop flying @united. 1st time I've had a work flight cancelled... pilot couldn't land w/o jacking the plane up. #allDayAtAirport"
144391,590565944856076288,"Delta","dN$l0c19~Lwl","@DeltaAssist My flights that were delayed were: DELTA 2616 and DELTA 2125. I did file a claim, but my bag was not delivered!"
144442,590588103317913600,"United","dN$l0c19~Lwl","@DarrenKavinoky @united You mean which one was the worse. There has been several.  LOL"
144447,590589849444474880,"American","dN$l0c19~Lwl","@AmericanAir terrible crew who decided to be 2 hours late 2 days in a row (flight landed in a different city)  #AAsucks"
144470,590599009707941888,"American","dN$l0c19~Lwl",".@AmericanAir flight delayed b/c of double ticketed seat. $25 for a bag. Ugh. I miss @SouthwestAir"
144545,590628490564792320,"United","dN$l0c19~Lwl","Still have never been on a @united flight that has left on time."
144559,590633851887706112,"Delta","dN$l0c19~Lwl","@DeltaAssist Hi Delta, I believe lost one of my Arg documents at gate yesterday in Atlanta  DL101, Gate F8. cldyou pls give me # to call. tk"
144579,590646301039185920,"Delta","dN$l0c19~Lwl","@DeltaAssist iPhone app 3.3 updated today. Seat Maps STILL unavailable on existing itineraries!  Angry Million Miler http://t.co/7RaZc7yGFr"
144593,590655085807538176,"AlaskaAir","dN$l0c19~Lwl","Thanks @AlaskaAir for destroying my first break in 3 months. Strong work."
144686,590706054075437056,"AlaskaAir","dN$l0c19~Lwl","Usually dependable, @AlaskaAir really failed my wife today. Very disappointing."
144723,590724710918447104,"VirginAmerica","dN$l0c19~Lwl","@boburnham @VirginAmerica start playing footsie with him, that'll get him to fuck off"
144724,590725142935953408,"VirginAmerica","dN$l0c19~Lwl","@VirginAmerica How can I cancel my travel? I did check-in and I need to refund. Thanks a lot"
144738,590734143773872128,"American","dN$l0c19~Lwl","@misstaylertexas @AmericanAir Say what?! You were here and I missed you!?"
144765,590821098305892352,"American","dN$l0c19~Lwl","@FRONZ1LLA BRUUHHHH  @AmericanAir SUCK MY FUCK"
144829,590887030235750400,"JetBlue","dN$l0c19~Lwl","@JetBlue @tylerkroff that stuff is wicked cool!"
144834,590889798283436032,"American","dN$l0c19~Lwl","@AmericanAir  IT WAS NOT REFUNDED!!! I HAVE BEEN WAITING FOR OVER 10 DAYS AND I JUST TALKED TO PAYPAL AND AA HAS NOT DONE ANYTHING AT ALL"
144837,590890916652707840,"SouthWest","dN$l0c19~Lwl","@SouthwestAir AWFUL customer service 3 days of work and currently on hold for over an hour to cancel a flight credit funds to new flight"
144911,590932884283912192,"SouthWest","dN$l0c19~Lwl","@SouthwestAir ANOTHER DELAY ARE YOU SERIOUS"
144948,590956165904793600,"JetBlue","dN$l0c19~Lwl","To the @JetBlue flight 1373 passenger with the barking dog 2 rows ahead of me, look into puppy valium for the poor thing on the way back."
144973,590970421622616064,"United","dN$l0c19~Lwl","@united you're killing me. 8 separate delays w txt messages for flight was \"on time\" at gate at original boarding time. People r #pissed"
144987,590979174787117056,"United","dN$l0c19~Lwl","@united 3 of my last 4 mainline flights with you have been delayed for maintenance/mechanical issues...what is up?!"
145028,591004101464457216,"American","dN$l0c19~Lwl","@AmericanAir my second AA flight of the week with inflight wifi so slow it is useless. How do I get refunds?"
145058,591019671022895104,"JetBlue","dN$l0c19~Lwl","@JetBlue My flight from BOS to JFK was delayed twice, missed connection to JAX. Now I have to fly to MCO and drive all night. #Unbelievable"
145069,591024110806966272,"SouthWest","dN$l0c19~Lwl","@SouthwestAir Trying to direct message you my confirmation number, but it's not working. Any other suggestions?"
145140,591064522632343552,"Delta","dN$l0c19~Lwl","@Delta @DeltaAssist &gt;24h &amp; have not heard anything. Filed the item lost, flight, and seat number the item was under w/in 90m of landing."
145189,591258438069452800,"SouthWest","dN$l0c19~Lwl","@SouthwestAir no. Never received a call back."
145206,591264537262874624,"American","dN$l0c19~Lwl","@AmericanAir can you help us. We're on US435, running late into PHX and looks like we will miss our connection to US625 to BOI. #HELP"
145229,591283968185536512,"United","dN$l0c19~Lwl","@united no name. Pittsburgh airport. I get nothing but ground delays and poor service from you guys"
145232,591284306951168000,"SouthWest","dN$l0c19~Lwl","Flying today to Miami and I'm seriously missing my @SouthwestAir experience."
145277,591308175200165888,"United","dN$l0c19~Lwl","@united #lateagain Cleveland776 to ORD over hour late out = no LAX391 connection.  So sad&amp;wish you were on time so I could get home2fam :(:("
145292,591314533043544064,"United","dN$l0c19~Lwl","Think sitting in a cubicle is bad? Look at this option at @united's headquarters http://t.co/0U0KmH8MC1"
145341,591338068117852160,"United","dN$l0c19~Lwl","Inside the SkyWest Airlines Plane Where 3 Passengers Passed Out Mid-Flight https://t.co/l3tIDxhYUi via @GMA@United deny, deny, deny &amp; lies"
145435,591377404473442304,"SouthWest","dN$l0c19~Lwl","@SouthwestAir 2776 SLC to OAK. we're boarding now but could you tell me why the long delay?"
145514,591410815632220160,"United","dN$l0c19~Lwl","Hey @united. How much longer are you going to hold me and my mates captive on the runway in this steel bird? #DEN"
145534,591424011164332032,"United","dN$l0c19~Lwl","@shewolfruns @united U MAD BRO?"
145555,591437627804508160,"American","dN$l0c19~Lwl","@AmericanAir I am a platinum ff, but tonight you lost my business forever! I was inconvenienced and your way of apologizing is issuing a"
145595,591459545089617920,"American","dN$l0c19~Lwl","@AmericanAir Team Flight 905 is delayed with maintenance issues, DM!"
145677,591580228142637056,"Delta","dN$l0c19~Lwl","@DeltaAssist just got notice my ATL &gt; EZE at 10p (fl#dl101) was cancelled. Can you tell me why? Will you rebook or do I need to?"
145728,591610425302712320,"United","dN$l0c19~Lwl","@united @JuliaGulia24  Report lost/stolen items on your phone &amp; view crowd-sourced Lost &amp; Found reports: http://t.co/wDm92zaIdb"
145784,591629941805944832,"SouthWest","dN$l0c19~Lwl","Currently eating my third bag of @SouthwestAir honey roasted peanuts. I have a problem"
145806,591637698848231424,"United","dN$l0c19~Lwl","@united stop delaying my flights plzzzz I wanna go home "
145811,591638673667395584,"AlaskaAir","dN$l0c19~Lwl","@PanAmBag Nice! Thought not 4000mi, my last serious delay @AlaskaAir gave me $50 without me even complaining! So generous!"
145825,591644692548227072,"American","dN$l0c19~Lwl","@AmericanAir hey, y'all are sucking today."
145827,591645540854538240,"United","dN$l0c19~Lwl","So @united I book a ticket with miles, then cancel ticket and you charge me $200 X2 to redeposit the miles in my account?"
145836,591649400817983488,"American","dN$l0c19~Lwl","@AmericanAir why is AA3311 going to depart LFT to DFW when AA3319 is still being delayed due to weather in DFW?"
145844,591651615842537472,"VirginAmerica","dN$l0c19~Lwl","_ @VirginAmerica _ Hello Friday! You've never looked so good. What's your in-flight jam to get this...: Hello... http://t.co/E0YNURw392"
145869,591659949790396416,"American","dN$l0c19~Lwl","@AmericanAir so since my son was bumped off his flight today &amp; wasn't able to get on stby, he's flying SWA, Will this cancel his return?"
145876,591662231835824128,"American","dN$l0c19~Lwl","@AmericanAir been waiting since March 8th for a refund/reply and no response. This is really #poorcustomerservice"
146030,591714875568717824,"American","dN$l0c19~Lwl","@AmericanAir Im arriving a bit late on US654 in PHX connecting to US521 to SEA. Less than 20 min to connect. Please wait for me. _m"
146061,591727987206148096,"SouthWest","dN$l0c19~Lwl","Gave @SouthwestAir another chance, but they completely bombed it, with a 2h delay of WN2323 and no alternatives. Won't be flying SWA again."
146087,591737005966544896,"American","dN$l0c19~Lwl","@AmericanAir does it make sense to give a customer a number for information about a delayed bag that does not schedule the delivery?"
146127,591752964513112064,"American","dN$l0c19~Lwl","@usairways now apart of the new @AmericanAir; same old problems."
146128,591753467758137344,"American","dN$l0c19~Lwl","@AmericanAir never fails! Delayed 1hr, we board &amp; are grounded for an hour minimum now. Slim chance I'll make it to FLW to see @SeanNeky"
146160,591763951500812288,"American","dN$l0c19~Lwl","@AmericanAir I just opened my clubs and I am no longer at the airport.  What should I do?"
146186,591773658227453952,"American","dN$l0c19~Lwl","@AmericanAir AA2511 from DFW is delayed 3 hrs, and we have no information on what's going on. Storm has come and gone but we're still here."
146219,591785899597242368,"American","dN$l0c19~Lwl","WTF IS IT WITH AIRLINES AND RHAPSODY IN BLUE THE HELL GUYS @United_Airline @Delta @AmericanAir"
146309,591827995494486016,"VirginAmerica","dN$l0c19~Lwl","@VirginAmerica should come up with a cool way of refunding all people below 30 who are stuck at the airport on a Friday night. Just cruel."
146423,591953195741683712,"Delta","dN$l0c19~Lwl","@DeltaAssist What type of compensation does one get when your delayed flights ruin family events?"
146459,591968283340836864,"American","dN$l0c19~Lwl","@AmericanAir seriously I can't print boarding pass at self service kiosk, due to international flight and bag to check in. Long line... Ugh"
146573,592033155055517696,"Delta","dN$l0c19~Lwl","@DeltaAssist one of your worst training newbies on how to be rude to customers.  #morebaddeltaservice"
146666,592078398589050880,"United","dN$l0c19~Lwl","@united Will never fly you again. You stranded 15 Dental Students on their way to mission trips &amp; won't help. #poorcustomerservice"
146738,592125576137154560,"American","dN$l0c19~Lwl","@AmericanAir Extremely rude &amp; aggressive manager at check in who contradicted 3 staff whom were all correct in regards to luggage weight."
146756,592132299744874496,"United","dN$l0c19~Lwl","@united is the worst!! do not fly with them! #TerribleService"
146791,592152260395683840,"JetBlue","dN$l0c19~Lwl","I really hope @jetblue doesn't delay us from flying because of name misspellings ! Particularly as we are traveling w/ a deceased love one."
146824,592210342081499136,"United","dN$l0c19~Lwl","@united stuck at narita due to your delay to Chicago.  And no seats for any other flights....terrible"
